50,50.2542,49.8189,48.7825,48.252,48.4837,49.2565,48.6236,49.1106,49.8432,49.8687,49.6609,49.9363,47.913,48.2537,47.7447,45.9796,45.2053,44.8091,45.7959,45.5466,46.1591,46.0592,47.2483,46.6636,47.0092,47.8823,48.601,48.4825,49.2284,49.1473,50.266,49.7581,48.6108,47.4223,46.9609,47.2469,48.1745,48.1041,46.3701,45.5907,45.4781,45.3081,43.8778,43.6243,42.2695,40.6716,40.5311,39.6034,38.9895,39.0283,39.5218,39.1959,39.507,39.429,40.7919,41.4627,41.4286,41.7599,41.6699,41.7054,42.4378,43.1912,43.0959,43.3442,44.5729,44.6395,44.416,43.424,42.83,43.5932,43.3583,43.5021,43.7864,44.6053,43.8066,44.9544,44.7742,43.633,45.2521,43.9664,44.8517,46.1165,47.6022,47.2908,48.0809,47.6874,47.0362,49.4952,49.7453,51.2794,50.3206,51.3922,51.8272,53.5492,53.2725,53.7124,52.6009,51.0234,51.2001
50,49.0334,46.8607,46.2895,46.1946,46.687,46.5462,46.8072,47.0418,46.2629,45.9228,44.8857,46.2012,47.6954,46.8951,46.044,45.872,45.8275,45.5299,44.0444,44.6047,45.2678,44.1755,43.5571,44.3948,43.6072,43.9311,44.1702,43.7914,43.1419,42.8945,44.3891,45.2186,45.8688,43.8389,44.5081,44.1136,44.9978,45.0044,46.1288,46.9401,47.0794,46.569,47.733,46.0381,46.6611,47.367,47.4374,48.7956,49.9966,51.1701,51.6109,53.3911,53.5734,53.9976,53.3393,54.3953,55.6759,57.0808,58.4531,58.4327,57.654,56.0209,57.6742,56.5408,56.6685,56.8354,57.2744,56.1377,57.8484,58.1992,60.3237,61.3838,62.8108,63.8321,64.0571,64.945,62.964,62.9074,61.3312,58.4946,58.8151,59.6128,60.1242,59.1369,61.1912,60.0762,58.423,57.9968,60.2356,63.3458,62.781,62.0301,62.4479,62.3977,61.2043,59.4969,59.0709,58.861,58.0209
50,51.6752,52.9407,53.7476,54.7461,53.3119,52.7336,54.0904,53.0289,53.2355,54.7233,54.0081,53.6519,52.9075,54.4239,55.1286,55.8307,55.6434,56.6771,57.863,58.1314,57.531,57.8038,59.3601,59.1448,60.6001,59.9952,61.5753,62.1942,62.8932,61.3859,61.4371,61.1492,62.2154,59.091,59.1308,60.6802,60.3354,57.9201,56.6166,54.9764,54.9967,57.7756,59.5607,57.0538,60.481,63.1062,63.6967,64.3566,64.8826,63.6673,63.252,63.5453,63.2026,64.4428,65.1151,64.5345,62.2975,62.7135,61.9858,62.3068,60.5841,63.1931,62.0265,60.5704,60.5459,60.5575,61.8734,62.319,63.8084,63.2386,63.5594,63.6974,62.4338,62.4884,61.4226,63.2238,63.0474,61.1558,61.5978,62.0142,61.7642,61.0767,60.1161,58.1614,56.7662,54.2578,54.2102,53.9955,53.1478,53.2561,52.8541,51.7182,51.9907,54.0468,55.1773,53.9678,53.9101,55.4203,54.0731
50,52.1252,51.5237,50.2859,47.504,47.201,47.6601,46.9589,46.1266,46.2622,46.1995,44.407,45.7475,47.2577,45.0369,43.7924,42.8506,42.986,44.0375,45.8266,43.4582,42.6144,42.8156,43.8691,43.2316,42.726,43.2776,43.0289,43.4107,43.5398,44.2787,44.083,45.1723,45.639,45.4021,45.7145,45.2658,44.3427,43.745,44.2001,43.9949,43.7936,42.2685,43.4826,43.6599,43.1862,41.8032,40.7353,41.5578,42.4921,43.1529,44.3083,44.3821,44.3243,43.6079,45.3322,43.9355,44.7914,45.3872,44.4696,45.6776,46.7704,47.9075,46.7923,46.7506,48.1796,49.6086,50.0172,50.1803,50.7724,50.5696,49.2105,51.1926,50.4179,50.6308,51.1996,51.4523,50.7317,51.748,53.0965,53.4784,54.7929,54.3577,54.3777,55.8352,58.2891,57.1844,59.0141,59.1712,57.333,55.9953,58.3284,58.5718,60.4605,60.1104,60.4053,58.5862,58.5597,57.696,58.7954
50,49.9925,51.5064,51.6358,52.4022,52.5908,52.7217,51.7853,52.636,52.1578,53.041,53.2656,55.2508,55.1611,54.8116,55.4286,57.3863,56.6157,56.1511,57.0446,55.3345,55.4323,54.1202,55.5321,55.7325,56.6737,55.2867,55.7911,56.288,55.528,56.3122,55.2231,54.2459,55.4756,53.5766,52.4228,53.1444,52.5541,52.4002,52.3704,52.6061,53.5424,54.4513,52.6558,51.5432,51.4647,51.1248,53.4101,52.0169,53.0704,52.1843,50.4928,50.5873,50.8175,50.1051,50.9235,51.7843,51.1767,50.2994,51.2773,50.2291,51.3944,51.7872,52.6693,52.4029,52.8608,53.971,52.8763,51.6351,51.419,49.7033,49.3544,48.4858,47.9261,48.0028,46.9575,46.8854,47.2804,48.3117,49.0796,48.9187,49.173,49.661,48.671,48.1339,48.9306,50.3825,50.7092,50.5528,49.0747,48.0615,46.7139,46.3578,45.1721,42.1995,42.4407,43.4987,42.6265,43.2595,43.6737
50,48.2193,48.0464,49.1988,48.5416,47.0696,46.6912,45.0133,45.0889,45.3574,45.1761,44.8731,45.2924,47.2381,46.9983,46.5748,46.7058,46.6769,46.9445,46.0855,47.1773,48.1967,50.2739,50.7644,49.2897,50.154,52.6782,53.0811,53.7678,51.712,52.5181,53.827,55.1903,55.6246,54.8637,56.106,54.6503,55.8479,55.9169,55.0745,56.1215,55.6959,53.774,54.2099,52.4177,53.6587,52.4492,51.9072,50.9183,50.2382,50.0421,49.4588,48.3872,47.934,47.8045,49.4575,50.3916,49.8823,48.9469,49.1475,49.2064,49.8416,48.9817,49.6839,49.9252,49.5569,47.9991,47.6725,47.9832,48.6311,48.0816,48.8325,48.5096,49.01,49.6292,50.1281,50.6204,49.7656,49.9495,49.7304,50.0511,50.2917,50.483,49.2732,52.2984,52.1277,54.0249,54.5317,53.2988,56.2942,55.567,55.2758,55.9906,56.0213,56.1499,55.0645,54.901,55.1372,52.6107,51.4488
50,49.4209,47.6285,45.5337,45.4956,46.738,47.2378,47.5624,47.0223,47.1491,47.6393,46.6501,45.7475,46.9765,46.9604,46.872,46.2192,44.8955,45.0846,45.1607,45.4364,45.0322,45.4326,46.0778,46.9978,47.6066,47.6244,47.6785,47.8151,49.3422,49.8183,50.2313,48.6532,47.867,47.3339,46.3502,48.3534,48.8246,48.5147,50.9779,49.1906,48.606,49.8768,50.0391,49.7193,50.2041,52.6019,52.8547,52.7905,51.1383,50.5131,50.6425,49.8534,50.9154,51.5951,53.38,51.1585,51.4694,50.5613,50.5945,48.7323,48.6966,49.97,48.6351,50.0277,51.8568,50.3908,51.0214,52.7077,54.6619,53.792,53.7648,53.1557,52.7957,53.3491,54.0864,53.8949,55.058,53.363,52.497,52.0998,53.7935,53.6872,51.2867,51.8407,53.062,54.108,54.2712,53.6569,54.5233,53.8627,53.4697,52.6158,51.6711,50.0953,50.4101,50.9476,51.4544,50.3485,49.1387
50,50.5746,50.9932,49.9185,51.7918,53.3042,53.6563,54.3306,56.9241,56.026,56.8366,57.8124,57.9309,58.3732,56.8559,57.3961,56.8952,56.8111,56.3428,56.0224,55.4244,56.4074,55.7734,54.428,55.5832,54.0353,53.4294,55.1089,55.7882,55.6167,56.4927,56.7602,54.6169,57.0364,56.0982,56.3608,57.154,55.2048,54.7526,54.2863,53.413,54.2337,53.6232,54.6694,55.8116,56.6436,57.3172,57.8238,57.4109,57.5996,56.3503,57.5555,57.7404,56.763,57.6476,57.0439,55.9205,55.1229,54.9541,54.5405,53.2109,51.3727,52.0938,52.2425,50.5949,50.5603,50.0492,49.343,48.991,49.4956,46.8889,45.6425,46.2751,45.7578,44.3976,43.6167,43.054,42.4593,41.9342,40.931,41.4222,42.3023,42.3226,42.0143,42.2771,43.2859,44.1328,43.9182,43.7203,43.4273,42.9102,41.7518,41.8645,42.0409,41.2411,41.9933,41.3176,41.5195,41.3141,40.754
50,50.6612,50.9479,50.7234,51.0305,51.3384,51.8627,52.7291,52.3359,53.1099,52.728,53.8978,54.0888,52.6173,52.4212,53.0216,53.8059,53.2082,52.2676,54.7551,55.3325,55.193,55.0675,57.0936,58.2791,58.5708,59.3243,59.541,59.7901,59.9112,59.2104,60.1613,58.224,57.8661,59.4989,59.8669,59.3582,58.6984,57.8512,57.9694,56.1573,54.9705,53.0528,52.8133,54.3268,53.5458,54.4719,54.9734,56.0381,57.1164,56.6043,56.3277,54.0012,53.6522,55.9737,55.1461,54.5925,54.2773,55.8082,58.1086,58.5355,58.217,59.4668,59.5949,61.3019,60.4202,60.7961,61.9379,62.2627,62.7642,61.7325,62.7349,65.7666,66.7881,65.5357,66.7298,64.6511,63.2194,62.9799,63.5103,61.5431,61.2759,60.4426,61.8067,62.2464,61.018,61.3702,62.215,61.4367,61.318,60.633,59.4548,57.0477,57.9721,59.9495,59.4339,60.9855,60.809,59.1859,59.0258
50,50.4103,50.9898,49.8122,50.2385,49.9754,49.8203,51.1801,51.8697,51.0597,49.8409,50.0297,48.6369,48.3101,47.6513,47.8105,47.2301,49.5962,49.6518,50.2304,52.2386,51.3213,50.534,51.6872,52.2396,50.9921,50.7942,50.0107,50.0589,50.6478,52.3334,51.5145,52.504,53.2115,53.6468,54.2124,54.672,54.4287,53.2275,54.4066,56.3624,57.7437,57.2725,57.7133,57.6381,56.6488,57.506,55.9539,53.7707,55.0753,54.1443,53.2229,52.9072,52.0166,52.3928,52.1764,54.9125,54.9637,54.4752,54.0371,54.6016,54.498,55.0447,57.4342,57.7918,56.5211,57.7368,57.5659,60.3659,59.2239,59.7035,59.8806,58.0053,58.2924,58.4884,57.3512,57.8692,57.9989,57.4959,56.435,59.2482,60.9316,62.4634,61.6881,62.0434,62.0177,61.2411,61.4618,60.4335,60.2562,60.2682,61.2048,61.4917,60.9696,61.5628,62.4929,63.1224,65.4201,64.1662,64.3679
50,49.3861,48.7385,49.4018,48.3458,47.3032,46.6948,47.6142,48.6429,48.2238,48.799,48.8146,48.165,47.7151,47.9016,47.6676,48.1075,48.5852,48.6299,49.1031,50.5159,50.6218,48.8225,48.0731,48.0074,48.0974,48.3441,49.167,50.493,50.237,51.2255,49.7138,50.8226,52.3701,50.6638,51.6896,52.2531,53.4337,54.1249,54.8032,54.2144,54.0123,55.7281,53.4242,53.8932,53.6972,53.2137,53.6371,53.3393,51.8557,52.4819,52.4437,54.0362,53.9675,52.9994,51.9544,52.79,52.7621,51.9442,52.6218,51.7889,52.1667,51.8968,51.5607,52.8246,53.3698,52.7582,52.9488,53.0109,54.6748,55.2217,54.266,53.7326,55.3217,57.3944,57.1721,57.1131,56.916,57.312,58.6555,59.6351,58.2784,59.0387,59.0957,59.664,59.056,57.1866,56.783,55.5775,53.6764,53.083,53.6964,54.2489,54.1161,55.0872,52.9761,50.6252,48.9711,50.9621,51.6903
50,51.3706,51.2846,49.23,49.6851,49.3272,47.8825,48.4573,48.5936,46.413,47.3278,47.0574,45.7657,46.2411,44.2648,43.0302,43.4933,41.2437,40.3651,40.1689,41.2829,41.4244,40.8085,40.5941,40.2809,40.6089,38.7905,37.3117,36.3918,35.7479,35.4673,36.2217,36.3438,36.9121,37.0279,36.7049,36.2303,36.3704,36.7447,36.6835,35.5714,35.7506,35.2838,35.6565,35.3139,35.2769,34.2667,35.8703,34.9148,33.3383,32.6122,32.1397,31.8831,31.9498,30.6314,30.3625,30.2981,29.7609,30.3886,31.3353,31.0181,29.6207,29.361,29.7622,28.4735,27.9541,29.2171,28.9775,29.0887,28.5535,29.7185,30.3177,30.0908,29.9162,30.0125,30.7488,30.614,30.8172,32.2192,31.4871,31.3891,31.5961,33.5338,33.9127,34.3207,33.9185,34.2555,34.757,35.7935,36.6778,36.8516,36.9769,35.9055,35.7337,36.1118,36.6678,37.2106,37.0552,36.8981,38.038
50,49.271,51.664,50.1305,50.3096,49.5129,49.7762,50.4229,51.1556,50.0585,48.6021,48.5218,48.7203,47.1042,46.0144,46.0732,46.8216,47.1932,46.7743,45.4916,45.4722,44.1846,44.8842,45.3458,44.3841,42.5435,43.1251,42.8792,42.6306,41.6805,42.4398,42.2493,42.5399,42.2254,39.6393,39.1383,38.4638,39.1146,39.7909,39.7011,40.7477,40.6691,40.8205,41.3343,40.4319,40.9021,39.9715,40.421,39.0736,39.3365,40.4402,40.0695,41.2932,42.0522,39.5761,39.798,39.2978,40.3681,41.149,40.7103,41.2382,41.7217,42.1688,41.9309,42.2381,42.44,41.9852,41.4269,40.6812,40.3949,40.3848,40.1992,41.6633,41.4796,40.9598,40.8035,40.3368,40.7839,41.425,42.2613,42.0343,43.1559,41.9594,42.7033,42.3814,42.7755,42.6205,43.1559,42.6049,42.8629,41.4664,41.3959,40.4884,39.9885,39.5211,39.0565,40.3094,41.3665,41.3349,41.1049
50,51.0144,50.2376,50.7828,51.2703,51.3412,50.328,50.433,51.3223,49.7632,49.595,49.4238,49.9808,49.2752,49.705,50.0674,49.3442,49.4475,50.1793,49.8705,48.3323,48.2136,48.0423,47.933,48.1018,48.6672,48.7262,47.9677,49.3636,48.5695,47.9089,48.2852,47.7034,46.2693,46.7555,46.7417,47.6005,44.9555,44.4733,44.8119,46.0386,46.5781,46.2779,46.1765,45.1971,45.6514,46.0645,46.2566,45.2121,45.6291,44.7109,45.3174,45.4485,46.2414,45.827,46.9761,45.9778,45.6126,44.7268,43.3853,43.9689,43.7732,42.7238,43.3117,43.2766,43.1042,43.5507,43.0098,42.8314,42.6205,43.221,42.8803,42.4426,42.7235,43.4996,44.094,45.2909,45.0247,45.071,44.2736,43.6671,45.0038,45.7916,45.1192,46.8216,46.8558,46.4245,44.8222,45.6725,45.6469,46.5817,43.852,43.9489,44.1453,45.7868,47.0511,49.453,50.4216,50.8614,50.173
50,50.1815,50.4328,51.4798,50.9783,49.6021,47.6911,48.0821,48.0836,48.1986,47.4857,47.5332,48.416,48.1886,48.9043,47.7409,47.7105,47.9963,47.7925,45.7795,45.6279,46.2516,45.7277,47.6325,47.0929,48.3805,48.5957,49.0706,48.3715,48.1982,47.7272,47.2439,44.9575,43.9356,43.3484,43.6502,42.4513,44.4292,46.2957,45.7079,44.482,44.4115,43.1186,43.321,43.3488,44.2301,44.8703,44.9299,44.8411,43.8089,43.4602,43.5286,44.1101,44.4222,44.9405,44.7413,45.415,46.3265,46.0136,46.9004,45.4308,43.3212,44.2363,45.9505,45.185,46.058,46.2611,47.9145,48.8676,48.7195,49.5598,48.8133,47.9265,45.8888,45.84,45.1951,45.4186,46.3214,48.3035,49.2104,48.3864,49.3594,50.3902,50.7723,50.13,50.7361,51.3494,52.5795,53.059,51.5631,53.1442,53.8619,55.2614,54.4791,55.7349,54.8617,56.7339,57.7408,56.55,53.9056
50,51.0929,51.0609,52.5637,55.1214,54.8112,54.1247,52.3181,53.5824,50.8384,51.0835,51.112,52.0618,52.4582,50.835,51.1503,51.4216,52.7803,54.0079,54.569,54.504,53.5368,53.4533,54.4933,54.02,53.4663,54.6712,57.536,57.546,56.6267,55.8404,56.3981,55.2028,55.5733,54.4437,53.8714,55.8824,56.9186,57.855,57.9478,60.6204,58.2588,58.0055,59.12,57.7346,59.1995,59.3503,58.8299,60.3034,61.8945,61.1608,61.5402,60.7289,61.7944,60.1216,59.6765,60.3878,62.4883,62.5029,64.5485,63.056,62.4485,62.8607,62.8963,61.986,63.553,65.3121,67.6216,68.4074,67.2524,67.6586,66.7554,64.6198,64.8834,64.4065,65.5897,65.66,65.2522,66.9722,67.2471,66.6295,68.3003,66.232,66.2877,65.499,66.3493,64.6852,63.7453,62.8646,62.4665,61.5083,60.9818,59.084,59.9182,60.9064,58.4177,59.0874,59.4503,60.2542,59.033
50,50.7889,49.8896,50.2601,50.4102,48.2392,48.9409,49.6656,50.5901,50.1197,50.5404,51.4343,51.7448,51.4129,51.06,50.8646,50.9667,50.1182,49.8923,50.3987,49.3088,49.9989,50,49.9353,48.9603,49.1228,50.7862,50.4345,51.9291,51.6088,50.96,51.4237,50.6891,51.3344,51.6371,50.393,50.4231,49.5496,48.6566,49.4407,49.1885,49.4058,49.8086,49.4747,49.3569,48.1656,47.1696,47.337,48.2457,47.714,47.2641,49.7631,49.9287,48.981,50.5036,50.6252,52.214,50.7593,49.5448,50.3717,51.3136,50.1587,50.0482,49.7765,50.1348,50.2002,49.8167,51.2358,50.4346,50.2489,49.1895,48.4206,47.2397,47.4708,45.582,45.275,44.1889,43.289,41.6011,41.7188,40.2204,39.9138,40.9176,41.2021,40.9282,40.9431,40.9531,40.9296,40.4562,40.9945,40.5961,40.5408,40.7076,41.7298,41.9778,43.8417,44.706,44.0063,43.8198,43.5043
50,51.6227,51.1809,53.1368,52.8107,54.2636,53.0132,51.9985,53.0531,53.7118,52.9642,51.6403,51.0926,52.3473,53.1226,51.4361,51.9639,52.4242,51.2027,53.8628,54.6603,56.7755,57.0804,54.8029,54.9964,54.6413,53.7895,53.0035,53.0804,55.0852,58.1079,57.332,57.2997,58.4088,58.0469,56.7868,58.046,56.8593,57.4268,57.3928,58.7621,56.8416,58.6136,60.6129,61.9072,58.878,58.7248,56.8991,57.412,58.155,58.6907,57.4804,54.3468,55.2741,53.3635,54.2248,54.4293,54.1476,54.0698,54.2605,52.6429,52.8287,53.0858,52.5514,53.1997,52.4928,51.4352,51.5302,50.5022,49.4003,48.6399,50.2346,50.6541,51.6415,51.8024,51.1621,48.8953,49.7036,49.5701,49.7408,47.7734,46.3454,46.8703,46.7484,47.1802,48.1322,49.1226,49.5199,49.143,48.3043,49.7721,48.2749,47.97,46.8093,48.143,48.7244,50.0876,49.2312,50.3973,49.3803
